sim_id,model_type,b_0_est,b_w_est,b_b_est,cov_b_w,cov_b_b,var_u0_est,var_e_est
888,"4_blimp_lmc_noaux",-0.597,0.5387,0.4096,0,0,0.6065,0.8193
888,"5_blimp_omc_aux",-0.1001,0.4384,0.6509,1,1,0.7431,1.1106
888,"6_blimp_rescue",-0.0372,0.3945,0.5874,1,1,0.7502,1.0721
889,"1_lmer_complete",-0.0245090517056987,0.398526798704572,0.547621554893976,1,1,1.17360501337515,0.99239573168816
889,"2_blimp_complete",-0.0404,0.3986,0.5383,1,1,1.2063,0.9926
889,"3_lmer_naive",-0.542893194296951,0.510913498322583,0.390268558760822,0,0,0.915223040350379,0.752135580939381
889,"4_blimp_lmc_noaux",-0.5459,0.5112,0.3859,0,0,0.9391,0.7528
889,"5_blimp_omc_aux",-0.062,0.4083,0.586,1,1,1.2036,0.9877
889,"6_blimp_rescue",-0.0375,0.377,0.5444,1,1,1.2416,0.9635
890,"1_lmer_complete",-0.111895770797173,0.414592490761055,0.77290219312194,1,1,1.10712660373244,1.01998411476415
890,"2_blimp_complete",-0.1237,0.4147,0.7837,1,1,1.1377,1.0202
890,"3_lmer_naive",-0.685773156135047,0.551440759289614,0.555922857255405,0,1,0.898460401845568,0.800641966956918
890,"4_blimp_lmc_noaux",-0.6798,0.5517,0.5583,0,1,0.924,0.8014
890,"5_blimp_omc_aux",-0.1568,0.4502,0.7875,0,1,1.1543,1.0454
890,"6_blimp_rescue",-0.0777,0.4225,0.7793,1,1,1.242,1.0201
891,"1_lmer_complete",0.180349430477602,0.405621717644914,0.592632571875187,1,1,0.942739660605103,0.982639964802313
891,"2_blimp_complete",0.1663,0.4058,0.5813,1,1,0.9713,0.9829
891,"3_lmer_naive",-0.336501842698515,0.554753524918789,0.407164659260233,0,0,0.80048537105461,0.725813114892104
891,"4_blimp_lmc_noaux",-0.3424,0.5551,0.3875,0,0,0.8249,0.7263
891,"5_blimp_omc_aux",0.1191,0.455,0.6377,0,1,0.9381,0.9803
891,"6_blimp_rescue",0.1759,0.4192,0.5915,1,1,0.9603,0.9541
892,"1_lmer_complete",0.0506608958771176,0.398570631815999,0.677556898808996,1,1,0.99589349395845,1.01262508732913
892,"2_blimp_complete",0.0342,0.3986,0.6779,1,1,1.0242,1.0129
892,"3_lmer_naive",-0.53597775271727,0.532788529815547,0.462687069669271,0,1,0.908703983301627,0.788113296101372
892,"4_blimp_lmc_noaux",-0.5494,0.5328,0.4624,0,1,0.9379,0.7888
892,"5_blimp_omc_aux",0.017,0.4403,0.748,1,1,1.0377,1.0944
892,"6_blimp_rescue",0.0996,0.3903,0.6797,1,1,1.0527,1.0525
893,"1_lmer_complete",-0.0123832197462611,0.400803432322934,0.617295132271386,1,1,1.13348813209216,1.01244342962182
893,"2_blimp_complete",-0.0279,0.4009,0.608,1,1,1.168,1.0127
893,"3_lmer_naive",-0.554031451393239,0.531512098714136,0.424600431790438,0,0,0.908058365855185,0.798369046951351
893,"4_blimp_lmc_noaux",-0.5567,0.532,0.4095,0,0,0.9333,0.799
893,"5_blimp_omc_aux",-0.0362,0.4395,0.6269,1,1,1.1463,1.0621
893,"6_blimp_rescue",-0.0202,0.4011,0.5743,1,1,1.1771,1.0315
894,"1_lmer_complete",0.0811237905743825,0.395554472493638,0.536419550594316,1,1,0.9017932152497,0.975356943582046
894,"2_blimp_complete",0.0665,0.3956,0.5294,1,1,0.9284,0.9756
894,"3_lmer_naive",-0.430946061629613,0.540933270651912,0.397569090344782,0,0,0.72807638836806,0.768813054031712
894,"4_blimp_lmc_noaux",-0.4423,0.5417,0.3755,0,0,0.7467,0.7693
894,"5_blimp_omc_aux",0.0693,0.4474,0.614,0,1,0.9219,1.0096
894,"6_blimp_rescue",0.0768,0.4113,0.5408,1,1,0.9273,0.9767
895,"1_lmer_complete",0.0222082886720742,0.401442976690244,0.658101438911511,1,1,1.27013642137589,0.99223629648452
895,"2_blimp_complete",0.0074,0.4016,0.6651,1,1,1.3103,0.9925
895,"3_lmer_naive",-0.523398841797285,0.536512069177749,0.528333671746659,0,1,0.970108385312012,0.773114274508508
895,"4_blimp_lmc_noaux",-0.5348,0.5374,0.508,0,1,1.0001,0.7736
895,"5_blimp_omc_aux",-0.0275,0.4333,0.755,1,1,1.2558,1.0394
895,"6_blimp_rescue",0.0436,0.3935,0.6543,1,1,1.2846,1.0075
896,"1_lmer_complete",-0.0554919604338449,0.418900503832778,0.585445488119931,1,1,1.08919637725501,0.968500554465263
896,"2_blimp_complete",-0.0708,0.4191,0.5663,1,1,1.1189,0.9687
896,"3_lmer_naive",-0.581122148834526,0.563941936001612,0.507448278519874,0,1,0.876370681227192,0.782022791042762
896,"4_blimp_lmc_noaux",-0.5898,0.5644,0.4913,0,1,0.9011,0.7825
896,"5_blimp_omc_aux",-0.089,0.4719,0.6923,0,1,1.1477,1.0252
896,"6_blimp_rescue",-0.0737,0.4454,0.6122,0,1,1.1666,1.0071
897,"1_lmer_complete",0.0269748894074658,0.402376332173616,0.541197484993088,1,1,1.16983253185193,1.01768404099092
897,"2_blimp_complete",0.0113,0.4025,0.5387,1,1,1.2046,1.0179
897,"3_lmer_naive",-0.514872352354968,0.545142127731833,0.368779914450895,0,0,1.02384262305645,0.737015182618394
897,"4_blimp_lmc_noaux",-0.5308,0.5454,0.3508,0,0,1.0541,0.7375
897,"5_blimp_omc_aux",-0.0069,0.4401,0.5812,1,1,1.2082,1.0094
897,"6_blimp_rescue",0.0355,0.4079,0.5477,1,1,1.2323,0.9871
898,"1_lmer_complete",-0.0498873961971582,0.395923924946172,0.631388243785022,1,1,1.25101616780058,0.988640184524338
898,"2_blimp_complete",-0.0663,0.396,0.6388,1,1,1.2863,0.9889
898,"3_lmer_naive",-0.535917405975661,0.54197112454787,0.513078746464858,0,1,1.0047815592549,0.795023918709079
898,"4_blimp_lmc_noaux",-0.5479,0.5422,0.5123,0,1,1.0351,0.7955
898,"5_blimp_omc_aux",-0.0729,0.4451,0.7158,0,1,1.2762,1.0467
898,"6_blimp_rescue",-0.0373,0.4138,0.655,1,1,1.3036,1.021
899,"1_lmer_complete",-0.0196178911736979,0.406521508720707,0.717266993185918,1,1,0.930089725654877,0.981519124181615
899,"2_blimp_complete",-0.0334,0.4067,0.7211,1,1,0.9556,0.9817
899,"3_lmer_naive",-0.571214187371057,0.525167831441655,0.532404702890554,0,1,0.704955941480492,0.785032282047739
899,"4_blimp_lmc_noaux",-0.5747,0.5256,0.5311,0,1,0.7275,0.7856
899,"5_blimp_omc_aux",-0.0653,0.4351,0.7625,1,0,0.9314,1.0121
899,"6_blimp_rescue",-0.022,0.4014,0.7295,1,1,0.9666,0.9815
900,"1_lmer_complete",-0.00320634978611395,0.398727720322629,0.756225743242264,1,1,1.24223340781412,0.99622588776469
900,"2_blimp_complete",-0.0201,0.3989,0.7603,1,1,1.2757,0.9964
900,"3_lmer_naive",-0.619592869754277,0.52883068709929,0.545228079749009,0,1,0.936182426176192,0.784146615270491
900,"4_blimp_lmc_noaux",-0.6228,0.5295,0.5405,0,1,0.9621,0.7851
900,"5_blimp_omc_aux",-0.0712,0.4336,0.8481,1,0,1.2029,1.0496
900,"6_blimp_rescue",0.0561,0.3924,0.8557,1,0,1.2713,1.0165
901,"1_lmer_complete",-0.013588611301517,0.388421237952416,0.694111588682176,1,1,1.17427890992567,0.99871712619545
901,"2_blimp_complete",-0.0296,0.3884,0.6849,1,1,1.2086,0.9989
901,"3_lmer_naive",-0.561565708878314,0.505724720382122,0.489174892415962,0,1,0.9329187113088,0.78185137854417
901,"4_blimp_lmc_noaux",-0.5668,0.5066,0.4773,0,1,0.96,0.7824
901,"5_blimp_omc_aux",-0.0964,0.4065,0.7356,1,1,1.1624,1.0056
901,"6_blimp_rescue",-0.0304,0.3752,0.6339,1,1,1.2176,0.9696
902,"1_lmer_complete",0.136781045011602,0.412446064721848,0.514432603290744,1,1,0.965894959335499,1.0444512930449
902,"2_blimp_complete",0.1228,0.4126,0.5089,1,1,0.9941,1.0446
902,"3_lmer_naive",-0.372222071899917,0.559625037784868,0.300840860252206,0,0,0.857631745128883,0.798855493105299
902,"4_blimp_lmc_noaux",-0.3809,0.56,0.2764,0,0,0.8787,0.7994
902,"5_blimp_omc_aux",0.1513,0.4654,0.6229,0,1,0.9734,1.1016
902,"6_blimp_rescue",0.1751,0.4245,0.5468,1,1,1.0015,1.0684
903,"1_lmer_complete",-0.0987056387659032,0.403127313920711,0.430575775162981,1,1,0.961219152614366,0.987203971671242
903,"2_blimp_complete",-0.1127,0.4033,0.4148,1,1,0.9886,0.9875
903,"3_lmer_naive",-0.602315510701558,0.528601886753499,0.244539891934906,0,0,0.703999359545857,0.764822170384568
903,"4_blimp_lmc_noaux",-0.6072,0.5285,0.2218,0,0,0.7224,0.7654
903,"5_blimp_omc_aux",-0.1264,0.4322,0.4767,1,1,0.9128,1.0026
903,"6_blimp_rescue",-0.1332,0.3989,0.3728,1,1,0.9007,0.9769
904,"1_lmer_complete",-0.12154904411099,0.376071356892784,0.583430081859899,1,1,0.924385369916315,0.970590105075107
904,"2_blimp_complete",-0.1358,0.3762,0.576,1,1,0.953,0.9708
904,"3_lmer_naive",-0.670858825398635,0.498915429203843,0.40278018234573,0,0,0.695438093592831,0.761655019211611
904,"4_blimp_lmc_noaux",-0.6775,0.499,0.3913,0,0,0.7165,0.7621
904,"5_blimp_omc_aux",-0.2075,0.4,0.6369,1,1,0.9285,0.9989
904,"6_blimp_rescue",-0.1584,0.3565,0.5436,0,1,0.955,0.9624
905,"1_lmer_complete",0.164767512996604,0.408336547231963,0.606147417848088,1,1,1.00723233127529,0.993129052566426
905,"2_blimp_complete",0.1496,0.4084,0.6077,1,1,1.0365,0.9933
905,"3_lmer_naive",-0.382211079215905,0.555716855385584,0.390886834782898,0,0,0.84539367192921,0.770860731658534
905,"4_blimp_lmc_noaux",-0.3867,0.5561,0.3844,0,0,0.8688,0.7716
905,"5_blimp_omc_aux",0.1518,0.4653,0.6359,0,1,1.0537,1.0488
905,"6_blimp_rescue",0.1728,0.4274,0.5998,1,1,1.0769,1.0246
906,"1_lmer_complete",-0.0893613191930396,0.397484595051107,0.677587030686092,1,1,0.842276957189938,1.02926216168696
906,"2_blimp_complete",-0.1042,0.3976,0.6743,1,1,0.8668,1.0295
906,"3_lmer_naive",-0.626637796963006,0.561250015702183,0.514657110398796,0,1,0.68923420481336,0.797290513087581
906,"4_blimp_lmc_noaux",-0.6363,0.5612,0.5098,0,1,0.7128,0.7977
906,"5_blimp_omc_aux",-0.1477,0.4461,0.7421,0,1,0.8069,1.1071
906,"6_blimp_rescue",-0.0666,0.406,0.72,1,1,0.8342,1.0762
907,"1_lmer_complete",0.134838666699095,0.412486401555519,0.718464744265833,1,1,1.16261093645211,0.99476674407761
907,"2_blimp_complete",0.1186,0.4125,0.7085,1,1,1.1976,0.995
907,"3_lmer_naive",-0.472728210856227,0.537371598539419,0.591776950206878,0,1,0.94889280845774,0.762481155510229
907,"4_blimp_lmc_noaux",-0.4747,0.5375,0.5806,0,1,0.9783,0.763
907,"5_blimp_omc_aux",0.0681,0.457,0.8439,0,1,1.1571,1.0155
907,"6_blimp_rescue",0.1432,0.4151,0.7786,1,1,1.2087,0.9817
908,"1_lmer_complete",0.140455922884398,0.411182563384331,0.641151908010158,1,1,0.809010897146197,1.02534210782103
908,"2_blimp_complete",0.1274,0.4113,0.6301,1,1,0.8329,1.0256
908,"3_lmer_naive",-0.436695837571401,0.551923625830681,0.454419635866373,0,0,0.587760642041486,0.787272711532588
908,"4_blimp_lmc_noaux",-0.4426,0.5523,0.4581,0,1,0.6053,0.788
908,"5_blimp_omc_aux",0.115,0.4633,0.7113,0,1,0.8072,1.0607
908,"6_blimp_rescue",0.1466,0.4127,0.6419,1,1,0.8144,1.0184
909,"1_lmer_complete",-0.028800742996716,0.393715347924098,0.541648631699849,1,1,0.816863371589091,1.00249564545107
909,"2_blimp_complete",-0.0431,0.3938,0.5372,1,1,0.842,1.0027
909,"3_lmer_naive",-0.480950312364837,0.528929119070454,0.351441105309347,0,0,0.677023949652612,0.773090959906206
909,"4_blimp_lmc_noaux",-0.4925,0.5282,0.3582,0,0,0.7013,0.7739
909,"5_blimp_omc_aux",-0.0334,0.4331,0.586,1,1,0.8176,1.0158
909,"6_blimp_rescue",-0.0155,0.3968,0.549,1,1,0.8138,0.9837
910,"1_lmer_complete",0.0746029785546977,0.411200282834186,0.62300782584474,1,1,0.854814865180226,0.987946624254303
910,"2_blimp_complete",0.0597,0.4113,0.6218,1,1,0.8811,0.9882
910,"3_lmer_naive",-0.453493930491412,0.554544734281854,0.451127568971891,0,0,0.716661804373381,0.763474876274669
910,"4_blimp_lmc_noaux",-0.4569,0.5546,0.448,0,1,0.7392,0.7642
910,"5_blimp_omc_aux",0.0679,0.4631,0.6633,0,1,0.881,1.0412
910,"6_blimp_rescue",0.0775,0.4208,0.6245,1,1,0.9009,1.0098
911,"1_lmer_complete",-0.0508562039004476,0.394484644894211,0.699825355264411,1,1,1.02540518005969,1.01380928718194
911,"2_blimp_complete",-0.0645,0.3946,0.7083,1,1,1.0538,1.014
911,"3_lmer_naive",-0.605148283098482,0.525904686638723,0.498250270754699,0,1,0.831727799174301,0.800570919750406
911,"4_blimp_lmc_noaux",-0.6139,0.5263,0.4929,0,1,0.8567,0.801
911,"5_blimp_omc_aux",-0.1074,0.4355,0.713,1,1,1.0141,1.0553
911,"6_blimp_rescue",-0.0412,0.4055,0.6502,1,1,1.0446,1.0324
912,"1_lmer_complete",0.168287985696368,0.406912709379424,0.653805070615227,1,1,1.00497437928997,1.00003022096657
912,"2_blimp_complete",0.1529,0.407,0.6358,1,1,1.0352,1.0002
912,"3_lmer_naive",-0.387160035168982,0.536978686279538,0.474452068383829,0,1,0.891832885070311,0.793708525328886
912,"4_blimp_lmc_noaux",-0.3926,0.5375,0.4688,0,1,0.9168,0.7944
912,"5_blimp_omc_aux",0.1406,0.449,0.6991,0,1,1.0637,1.0646
912,"6_blimp_rescue",0.2125,0.4072,0.6847,1,1,1.1081,1.0334
913,"1_lmer_complete",0.0214189321573319,0.407911143071706,0.509758831692172,1,1,0.916078513784902,0.987078357420678
913,"2_blimp_complete",0.0074,0.408,0.5083,1,1,0.9436,0.9873
913,"3_lmer_naive",-0.473622841553783,0.548028110248346,0.367590260213022,0,0,0.780503794950664,0.753467558739667
913,"4_blimp_lmc_noaux",-0.482,0.5483,0.3659,0,0,0.8017,0.7541
913,"5_blimp_omc_aux",0.0087,0.4472,0.5819,0,1,0.9657,1.0071
913,"6_blimp_rescue",0.0378,0.4101,0.5415,1,1,0.9869,0.9768
914,"1_lmer_complete",0.238773329025482,0.418736142283243,0.441245217718029,1,1,1.18569388588272,0.981608308683235
914,"2_blimp_complete",0.2211,0.4189,0.4348,1,1,1.2262,0.9818
914,"3_lmer_naive",-0.270474066446609,0.560727923579285,0.310652853214042,0,0,0.874924818085994,0.739427934935544
914,"4_blimp_lmc_noaux",-0.2716,0.5612,0.2811,0,0,0.8933,0.7399
914,"5_blimp_omc_aux",0.2322,0.4492,0.5604,0,1,1.1913,1.01
914,"6_blimp_rescue",0.2603,0.4128,0.4647,1,1,1.2322,0.9838
915,"1_lmer_complete",-0.0237396390879481,0.39869753482607,0.663637328469047,1,1,1.01455532978917,0.980898766637223
915,"2_blimp_complete",-0.039,0.3988,0.6699,1,1,1.042,0.9812
915,"3_lmer_naive",-0.573342054804702,0.538317369047106,0.494133325763685,0,1,0.887082401895655,0.778382292547283
915,"4_blimp_lmc_noaux",-0.5844,0.5388,0.4858,0,1,0.9138,0.7789
915,"5_blimp_omc_aux",-0.0584,0.4673,0.7259,0,1,1.1036,1.0277
915,"6_blimp_rescue",0.0046,0.4256,0.6959,1,1,1.1357,1.0007
916,"1_lmer_complete",-0.0320160639150732,0.41528906095796,0.658209151164598,1,1,0.915473280496007,1.01532852656656
916,"2_blimp_complete",-0.0451,0.4154,0.6433,1,1,0.9409,1.0156
916,"3_lmer_naive",-0.591755708173111,0.556894897456558,0.499107081765404,0,1,0.717561609825235,0.797602719248476
916,"4_blimp_lmc_noaux",-0.597,0.5569,0.4991,0,1,0.7395,0.7983
916,"5_blimp_omc_aux",-0.0653,0.4752,0.8038,0,0,0.9305,1.0472
916,"6_blimp_rescue",-0.0045,0.4422,0.7788,0,1,0.9638,1.0248
917,"1_lmer_complete",-0.0794911854521167,0.391811207182469,0.451329153369336,1,1,0.926647742627476,0.970692681106749
917,"2_blimp_complete",-0.0938,0.392,0.4439,1,1,0.953,0.9708
917,"3_lmer_naive",-0.544859880556828,0.512530373691417,0.338220296415732,0,0,0.751391402328795,0.765266879827684
917,"4_blimp_lmc_noaux",-0.5539,0.5126,0.3254,0,0,0.7744,0.7657
917,"5_blimp_omc_aux",-0.0823,0.4095,0.5436,1,1,0.973,1.0062
917,"6_blimp_rescue",-0.0692,0.3751,0.4726,1,1,0.9834,0.9721
918,"1_lmer_complete",-0.247978117448342,0.371034462417275,0.480567712252051,0,1,0.811773016008094,0.991325236724882
918,"2_blimp_complete",-0.2602,0.3711,0.492,0,1,0.8357,0.9915
918,"3_lmer_naive",-0.758646945623974,0.491858353820325,0.301416689639646,0,0,0.586763060068304,0.808068352186909
918,"4_blimp_lmc_noaux",-0.7566,0.4918,0.293,0,0,0.6038,0.809
918,"5_blimp_omc_aux",-0.2462,0.4114,0.5536,1,1,0.7974,1.0396
918,"6_blimp_rescue",-0.2677,0.3722,0.45,1,1,0.7885,1.0049
919,"1_lmer_complete",0.0652149206534855,0.406254013991936,0.679854987741283,1,1,1.24439527706995,1.01261309785162
919,"2_blimp_complete",0.0484,0.4063,0.6668,1,1,1.2806,1.0129
919,"3_lmer_naive",-0.504530998351731,0.540090683615802,0.489228016695633,0,1,1.04546235210715,0.770641379496371
919,"4_blimp_lmc_noaux",-0.5171,0.5405,0.4733,0,1,1.0774,0.7711
919,"5_blimp_omc_aux",0.0196,0.4516,0.6996,0,1,1.2553,1.0282
919,"6_blimp_rescue",0.0693,0.4143,0.6628,1,1,1.2935,0.9985
920,"1_lmer_complete",-0.0266470302486414,0.376146308793823,0.458777655939236,1,1,1.21126694747093,1.0007145241421
920,"2_blimp_complete",-0.0421,0.3762,0.4597,1,1,1.2456,1.0009
920,"3_lmer_naive",-0.524875036174944,0.533887426458595,0.354829403625029,0,0,0.942197665300268,0.75502789579523
920,"4_blimp_lmc_noaux",-0.5378,0.5346,0.34,0,0,0.9646,0.7555
920,"5_blimp_omc_aux",-0.0377,0.4233,0.5423,1,1,1.2083,1.0271
920,"6_blimp_rescue",-0.0348,0.3881,0.4561,1,1,1.1997,0.9944
921,"1_lmer_complete",-0.131987509279696,0.405437969280515,0.605652656030663,1,1,0.932594841886259,0.986662823621526
921,"2_blimp_complete",-0.147,0.4055,0.6059,1,1,0.9599,0.9869
921,"3_lmer_naive",-0.644980698424632,0.553872740620337,0.40610267383413,0,0,0.68058717693632,0.74260614774133
921,"4_blimp_lmc_noaux",-0.6494,0.5541,0.4004,0,0,0.6978,0.7433
921,"5_blimp_omc_aux",-0.1736,0.4577,0.5831,0,1,0.9088,0.986
921,"6_blimp_rescue",-0.1656,0.4278,0.5421,1,1,0.9273,0.9658
922,"1_lmer_complete",0.117090600687541,0.421236449712487,0.547525546246426,1,1,0.987306236841205,1.00614524406469
922,"2_blimp_complete",0.1021,0.4214,0.5392,1,1,1.0184,1.0063
922,"3_lmer_naive",-0.422765823586259,0.561924388538928,0.377390925025324,0,0,0.821065593596475,0.791093669727519
922,"4_blimp_lmc_noaux",-0.4316,0.5626,0.3491,0,0,0.8369,0.7915
922,"5_blimp_omc_aux",0.1189,0.4593,0.6167,0,1,1.0201,1.0609
922,"6_blimp_rescue",0.1401,0.4188,0.5381,1,1,1.0303,1.0282
923,"1_lmer_complete",0.146937106323161,0.41405955022643,0.520120511801423,1,1,0.99588158875656,0.992448470628557
923,"2_blimp_complete",0.1322,0.4141,0.5137,1,1,1.0259,0.9927
923,"3_lmer_naive",-0.388436406005583,0.550721760898195,0.407512227053171,0,0,0.805740830938001,0.765828710753625
923,"4_blimp_lmc_noaux",-0.3985,0.551,0.3886,0,0,0.8283,0.7663
923,"5_blimp_omc_aux",0.1647,0.4538,0.6198,0,1,1.0637,1.0408
923,"6_blimp_rescue",0.1927,0.4195,0.5657,1,1,1.0721,1.0172
924,"1_lmer_complete",0.00627350842100794,0.394587651600337,0.514712329287259,1,1,0.854488559319411,0.997095855511871
924,"2_blimp_complete",-0.0082,0.3948,0.5209,1,1,0.8808,0.9974
924,"3_lmer_naive",-0.512438890912069,0.517090975809817,0.336878312372232,0,0,0.696266766673409,0.769066570111566
924,"4_blimp_lmc_noaux",-0.5164,0.5175,0.3289,0,0,0.7129,0.7697
924,"5_blimp_omc_aux",-0.0469,0.418,0.5472,1,1,0.8748,1.0123
924,"6_blimp_rescue",6e-04,0.3807,0.4881,1,1,0.8846,0.9799
925,"1_lmer_complete",-0.0105094550364317,0.386357024857014,0.495762970958952,1,1,0.887892000022709,0.977998251782114
925,"2_blimp_complete",-0.0257,0.3864,0.5142,1,1,0.9169,0.9782
925,"3_lmer_naive",-0.561359044514014,0.530016155873285,0.335909888540782,0,0,0.679428168645638,0.737137676809965
925,"4_blimp_lmc_noaux",-0.5649,0.5304,0.3203,0,0,0.6952,0.7378
925,"5_blimp_omc_aux",-0.0455,0.4322,0.5583,1,1,0.8925,0.9828
925,"6_blimp_rescue",-0.0655,0.3899,0.4547,1,1,0.8862,0.9456
926,"1_lmer_complete",-0.202810641429469,0.415002547665993,0.545561968354871,1,1,0.756002460534773,1.04880719250617
926,"2_blimp_complete",-0.212,0.4151,0.5416,1,1,0.7777,1.049
926,"3_lmer_naive",-0.696018824079921,0.525774100820924,0.385001105033045,0,0,0.695372987392398,0.814072446294437
926,"4_blimp_lmc_noaux",-0.7062,0.526,0.3743,0,0,0.7153,0.8146
926,"5_blimp_omc_aux",-0.2187,0.4358,0.5849,1,1,0.7909,1.0617
926,"6_blimp_rescue",-0.2179,0.4065,0.5386,1,1,0.7967,1.0391
927,"1_lmer_complete",0.0302864780008551,0.409902556640159,0.411710220711257,1,1,1.10290324153291,1.03790943228242
927,"2_blimp_complete",0.0137,0.4101,0.4054,1,1,1.138,1.0381
927,"3_lmer_naive",-0.560972107824084,0.576950288923112,0.336365274399353,0,0,0.748139475993202,0.793804166095899
927,"4_blimp_lmc_noaux",-0.5626,0.5776,0.3184,0,0,0.7646,0.7945
927,"5_blimp_omc_aux",0.016,0.4759,0.526,0,1,1.006,1.1035
927,"6_blimp_rescue",0.0186,0.4345,0.4662,1,1,1.0269,1.0724
928,"1_lmer_complete",0.104545164342021,0.392225393879821,0.636744874090784,1,1,0.921057813641674,0.984304183320003
928,"2_blimp_complete",0.0897,0.3924,0.6209,1,1,0.95,0.9844
928,"3_lmer_naive",-0.456865234477704,0.518666218283386,0.505718740914587,0,1,0.690852764305178,0.764052212276887
928,"4_blimp_lmc_noaux",-0.4612,0.5189,0.5105,0,1,0.7101,0.7647
928,"5_blimp_omc_aux",0.0517,0.4116,0.7168,1,1,0.8801,1.0254
928,"6_blimp_rescue",0.1138,0.3758,0.6643,1,1,0.9004,0.9894
929,"1_lmer_complete",0.0483269006884844,0.414285224022885,0.64690660470917,1,1,0.888934033074817,1.03488129575575
929,"2_blimp_complete",0.0341,0.4144,0.6393,1,1,0.9166,1.0351
929,"3_lmer_naive",-0.498842138591204,0.543135950921262,0.476496094775066,0,1,0.660069628431088,0.825060758362494
929,"4_blimp_lmc_noaux",-0.5025,0.5437,0.4556,0,1,0.6809,0.8255
929,"5_blimp_omc_aux",0.0445,0.4483,0.6932,0,1,0.9111,1.11
929,"6_blimp_rescue",0.0794,0.413,0.6489,1,1,0.9314,1.0805
930,"1_lmer_complete",-0.0935132325639191,0.414128016834168,0.565341041342,1,1,0.898100613414982,1.01428126258322
930,"2_blimp_complete",-0.1082,0.4143,0.5537,1,1,0.9266,1.0145
930,"3_lmer_naive",-0.640118256708971,0.556398744699469,0.438470112838483,0,0,0.678162398209455,0.75096688103215
930,"4_blimp_lmc_noaux",-0.6505,0.5566,0.4276,0,0,0.6984,0.7513
930,"5_blimp_omc_aux",-0.1264,0.4581,0.6216,0,1,0.9032,1.0306
930,"6_blimp_rescue",-0.1058,0.416,0.561,1,1,0.9088,0.9988
931,"1_lmer_complete",-0.068067955978667,0.411793542442853,0.404869699331004,1,0,0.801141012465381,0.992476202603627
931,"2_blimp_complete",-0.0822,0.4119,0.4039,1,0,0.8259,0.9927
931,"3_lmer_naive",-0.519285258035101,0.547209224225079,0.261834725345003,0,0,0.653548241521044,0.777028477990871
931,"4_blimp_lmc_noaux",-0.5347,0.5471,0.2551,0,0,0.6708,0.7774
931,"5_blimp_omc_aux",-0.0555,0.4475,0.4513,0,1,0.8196,1.0387
931,"6_blimp_rescue",-0.0708,0.4143,0.3722,1,0,0.8178,1.0084
932,"1_lmer_complete",0.0690500548838383,0.381620670465231,0.668949468849323,1,1,0.962279848206003,1.0165602549504
932,"2_blimp_complete",0.0542,0.3817,0.6508,1,1,0.9908,1.0168
932,"3_lmer_naive",-0.518560818627594,0.5138452372289,0.472847604138279,0,1,0.677010066760051,0.769026730193384
932,"4_blimp_lmc_noaux",-0.5204,0.5142,0.452,0,0,0.6978,0.7695
932,"5_blimp_omc_aux",-0.0162,0.4115,0.6992,1,1,0.9198,1.0322
932,"6_blimp_rescue",0.0624,0.3708,0.6516,1,1,0.9443,0.9974
933,"1_lmer_complete",-0.0101127475014364,0.399092327076639,0.687217513102846,1,1,0.94996904118033,1.01788110350757
933,"2_blimp_complete",-0.0264,0.3992,0.6932,1,1,0.9778,1.0181
933,"3_lmer_naive",-0.637430477762627,0.540452670516867,0.507803078254339,0,1,0.668119855005351,0.768632992821747
933,"4_blimp_lmc_noaux",-0.6354,0.5407,0.5118,0,1,0.6876,0.7695
933,"5_blimp_omc_aux",-0.1106,0.4539,0.7841,0,0,0.9179,1.0582
933,"6_blimp_rescue",-0.0171,0.4032,0.74,1,1,0.9651,1.0181
934,"1_lmer_complete",0.0519672894184293,0.401274466028429,0.639195318541724,1,1,0.930804401498379,0.996111429866316
934,"2_blimp_complete",0.0389,0.4014,0.6462,1,1,0.9585,0.9964
934,"3_lmer_naive",-0.457232986637655,0.530636668993036,0.446895861898719,0,1,0.855287951429857,0.786516979646427
934,"4_blimp_lmc_noaux",-0.452,0.5308,0.446,0,1,0.8787,0.7873
934,"5_blimp_omc_aux",0.0265,0.4397,0.6537,1,1,1.0005,1.0237
934,"6_blimp_rescue",0.0775,0.4093,0.6443,1,1,1.0487,0.9992
935,"1_lmer_complete",-0.0249929707844166,0.406739548487599,0.639510198138754,1,1,1.10888217907291,1.02464557040923
935,"2_blimp_complete",-0.037,0.4068,0.6457,1,1,1.1417,1.0248
935,"3_lmer_naive",-0.575815852046549,0.5393069144567,0.473988258398599,0,1,0.90215144856506,0.79263383214195
935,"4_blimp_lmc_noaux",-0.5883,0.5395,0.4755,0,1,0.9307,0.793
935,"5_blimp_omc_aux",-0.0583,0.4519,0.7013,0,1,1.1036,1.0512
935,"6_blimp_rescue",-0.0548,0.4098,0.6009,1,1,1.1147,1.0175
936,"1_lmer_complete",-0.0293538781553737,0.39442568420276,0.756230097678432,1,1,0.879588512735962,1.01101785866145
936,"2_blimp_complete",-0.0451,0.3945,0.7577,1,1,0.9026,1.0113
936,"3_lmer_naive",-0.633044871014678,0.553041427322328,0.567579110450328,0,1,0.720605727893994,0.808561238073137
936,"4_blimp_lmc_noaux",-0.6442,0.5534,0.5637,0,1,0.7433,0.8092
936,"5_blimp_omc_aux",-0.0902,0.4614,0.8196,0,0,0.8902,1.1077
